clip_id,num_models,agreement_rate,prediction_entropy,mean_confidence,majority_class_id,majority_label,majority_vote_count,vote_count_0_Highly Disengage,vote_proportion_0_Highly Disengage,vote_count_1_Disengage,vote_proportion_1_Disengage,vote_count_2_Engage,vote_proportion_2_Engage,vote_count_3_Highly Engage,vote_proportion_3_Highly Engage,predicted_id__openface_mlp/ce,predicted_label__openface_mlp/ce,confidence__openface_mlp/ce,predicted_id__openface_mlp/weighted_ce,predicted_label__openface_mlp/weighted_ce,confidence__openface_mlp/weighted_ce,predicted_id__openface_mlp/ordinal,predicted_label__openface_mlp/ordinal,confidence__openface_mlp/ordinal,predicted_id__temporal_cnn/ce,predicted_label__temporal_cnn/ce,confidence__temporal_cnn/ce,predicted_id__temporal_cnn/weighted_ce,predicted_label__temporal_cnn/weighted_ce,confidence__temporal_cnn/weighted_ce,predicted_id__temporal_cnn/ordinal,predicted_label__temporal_cnn/ordinal,confidence__temporal_cnn/ordinal,predicted_id__lstm/ce,predicted_label__lstm/ce,confidence__lstm/ce,predicted_id__lstm/weighted_ce,predicted_label__lstm/weighted_ce,confidence__lstm/weighted_ce,predicted_id__lstm/ordinal,predicted_label__lstm/ordinal,confidence__lstm/ordinal,predicted_id__transformer/ce,predicted_label__transformer/ce,confidence__transformer/ce,predicted_id__transformer/weighted_ce,predicted_label__transformer/weighted_ce,confidence__transformer/weighted_ce,predicted_id__transformer/ordinal,predicted_label__transformer/ordinal,confidence__transformer/ordinal,predicted_id__i3d_mlp/ce,predicted_label__i3d_mlp/ce,confidence__i3d_mlp/ce,predicted_id__i3d_mlp/weighted_ce,predicted_label__i3d_mlp/weighted_ce,confidence__i3d_mlp/weighted_ce,predicted_id__i3d_mlp/ordinal,predicted_label__i3d_mlp/ordinal,confidence__i3d_mlp/ordinal,predicted_id__openface_tcn_i3d_fusion/ce,predicted_label__openface_tcn_i3d_fusion/ce,confidence__openface_tcn_i3d_fusion/ce,predicted_id__openface_tcn_i3d_fusion/weighted_ce,predicted_label__openface_tcn_i3d_fusion/weighted_ce,confidence__openface_tcn_i3d_fusion/weighted_ce,predicted_id__openface_tcn_i3d_fusion/ordinal,predicted_label__openface_tcn_i3d_fusion/ordinal,confidence__openface_tcn_i3d_fusion/ordinal
fourth_quarter_0047_10s,18,0.3202614379084967,0.7652465283787413,0.6679052114486694,3,Highly Engage,8,0,0.0,4,0.2222222222222222,6,0.3333333333333333,8,0.4444444444444444,3,Highly Engage,0.6621132493019104,3,Highly Engage,0.6294173002243042,2,Engage,1.0,2,Engage,0.9973401427268982,2,Engage,0.9339854717254639,2,Engage,0.8563656210899353,3,Highly Engage,0.53913813829422,1,Disengage,0.5460430383682251,1,Disengage,0.3024974763393402,3,Highly Engage,0.6739149689674377,3,Highly Engage,0.7826966047286987,3,Highly Engage,0.9182463884353638,2,Engage,0.4687727689743042,3,Highly Engage,0.37918972969055176,3,Highly Engage,0.8460714221000671,1,Disengage,0.47663575410842896,1,Disengage,0.5582845211029053,2,Engage,0.451581209897995
fourth_quarter_0048_10s,18,0.3137254901960784,0.8588801260706668,0.6153924862543741,1,Disengage,9,2,0.1111111111111111,9,0.5,5,0.2777777777777778,2,0.1111111111111111,2,Engage,0.6470229029655457,1,Disengage,0.2902126908302307,1,Disengage,1.0,1,Disengage,0.913343608379364,1,Disengage,0.5483889579772949,1,Disengage,0.47444018721580505,2,Engage,0.46277278661727905,1,Disengage,0.4317285418510437,0,Highly Disengage,0.8428395986557007,2,Engage,0.5886431336402893,0,Highly Disengage,0.48766088485717773,1,Disengage,0.4830299913883209,2,Engage,0.4778674244880676,3,Highly Engage,0.6771618723869324,3,Highly Engage,0.9159752130508423,1,Disengage,0.6212738752365112,1,Disengage,0.6557594537734985,2,Engage,0.5589436292648315
fourth_quarter_0050_10s,18,0.5294117647058824,0.4591479170272447,0.6750307480494181,2,Engage,12,0,0.0,0,0.0,12,0.6666666666666666,6,0.3333333333333333,2,Engage,0.8770526647567749,2,Engage,0.3532670736312866,2,Engage,1.0,2,Engage,0.9831305742263794,2,Engage,0.9986498951911926,2,Engage,0.9978165626525879,2,Engage,0.48750054836273193,2,Engage,0.5018253922462463,3,Highly Engage,0.35840511322021484,2,Engage,0.8608517646789551,2,Engage,0.5187065005302429,2,Engage,0.4845739006996155,2,Engage,0.6273478269577026,3,Highly Engage,0.5311112999916077,3,Highly Engage,0.5966090559959412,3,Highly Engage,0.40879112482070923,3,Highly Engage,0.9386135339736938,3,Highly Engage,0.6263006329536438
fourth_quarter_0051_10s,18,0.3006535947712418,0.8826232641893706,0.6859154072072771,2,Engage,9,2,0.1111111111111111,4,0.2222222222222222,9,0.5,3,0.16666666666666666,2,Engage,0.9337302446365356,1,Disengage,0.47228461503982544,2,Engage,1.0,2,Engage,0.9932916164398193,2,Engage,0.954674243927002,2,Engage,0.9494240880012512,3,Highly Engage,0.6563340425491333,3,Highly Engage,0.6175978779792786,1,Disengage,0.5303764343261719,2,Engage,0.7364046573638916,2,Engage,0.6613356471061707,1,Disengage,0.5664520859718323,2,Engage,0.4978688359260559,1,Disengage,0.2967929542064667,3,Highly Engage,0.7669922709465027,0,Highly Disengage,0.5457630753517151,0,Highly Disengage,0.6708458065986633,2,Engage,0.496308833360672
fourth_quarter_0052_10s,18,0.45751633986928103,0.7023392365317856,0.7056553959846497,2,Engage,12,2,0.1111111111111111,3,0.16666666666666666,12,0.6666666666666666,1,0.05555555555555555,2,Engage,0.8783631920814514,2,Engage,0.28989338874816895,1,Disengage,1.0,2,Engage,0.9994999170303345,2,Engage,1.0,2,Engage,0.9733459949493408,2,Engage,0.7442693710327148,0,Highly Disengage,0.4314323663711548,0,Highly Disengage,0.5486363172531128,2,Engage,0.8567854166030884,2,Engage,0.5468471050262451,2,Engage,0.5095391869544983,2,Engage,0.6616955399513245,3,Highly Engage,0.6074870228767395,2,Engage,0.5412037372589111,1,Disengage,0.8426549434661865,1,Disengage,0.7006111741065979,2,Engage,0.5695324540138245
fourth_quarter_0053_10s,18,0.3464052287581699,0.8288713632524444,0.6478383077515496,1,Disengage,10,2,0.1111111111111111,10,0.5555555555555556,4,0.2222222222222222,2,0.1111111111111111,1,Disengage,0.7432770133018494,2,Engage,0.28989338874816895,1,Disengage,1.0,2,Engage,0.7958859205245972,2,Engage,0.9664134383201599,3,Highly Engage,0.9070252180099487,1,Disengage,0.48569026589393616,1,Disengage,0.47992703318595886,1,Disengage,0.5110384821891785,1,Disengage,0.5316425561904907,1,Disengage,0.6649529337882996,1,Disengage,0.7582053542137146,2,Engage,0.3247283101081848,1,Disengage,0.4320487380027771,3,Highly Engage,0.3862413763999939,0,Highly Disengage,0.8429635763168335,0,Highly Disengage,0.9827077984809875,1,Disengage,0.5584481358528137
fourth_quarter_0065_10s,18,0.2222222222222222,0.977342973473178,0.6267499741580751,1,Disengage,6,3,0.16666666666666666,6,0.3333333333333333,5,0.2777777777777778,4,0.2222222222222222,1,Disengage,0.562329888343811,2,Engage,0.2848423421382904,1,Disengage,1.0,2,Engage,0.9786850214004517,3,Highly Engage,0.6122714877128601,3,Highly Engage,0.9959754347801208,2,Engage,0.41554030776023865,1,Disengage,0.4201890230178833,1,Disengage,0.36414510011672974,2,Engage,0.5726959705352783,1,Disengage,0.48635756969451904,1,Disengage,0.5279588103294373,2,Engage,0.385891854763031,3,Highly Engage,0.4990609586238861,3,Highly Engage,0.8925324082374573,0,Highly Disengage,0.7332512736320496,0,Highly Disengage,0.9770962595939636,0,Highly Disengage,0.5726758241653442
fourth_quarter_0067_10s,18,0.33986928104575165,0.8060986113514965,0.6646319114499621,2,Engage,9,2,0.1111111111111111,6,0.3333333333333333,9,0.5,1,0.05555555555555555,2,Engage,0.5147073864936829,2,Engage,0.28989338874816895,1,Disengage,1.0,2,Engage,0.9166104197502136,2,Engage,0.6448644995689392,3,Highly Engage,0.998738706111908,0,Highly Disengage,0.40388840436935425,2,Engage,0.33893078565597534,0,Highly Disengage,0.5668920874595642,2,Engage,0.6426156163215637,1,Disengage,0.49145638942718506,1,Disengage,0.4504499137401581,2,Engage,0.8658066987991333,2,Engage,0.5558562874794006,2,Engage,0.88938969373703,1,Disengage,0.9230117797851562,1,Disengage,0.8764616847038269,1,Disengage,0.5938006639480591
fourth_quarter_0068_10s,18,0.39215686274509803,0.7313776131322518,0.7063914752668805,2,Engage,10,1,0.05555555555555555,6,0.3333333333333333,10,0.5555555555555556,1,0.05555555555555555,2,Engage,0.7404831647872925,2,Engage,0.28989338874816895,1,Disengage,1.0,2,Engage,0.9807870388031006,2,Engage,0.9992050528526306,3,Highly Engage,0.9865037202835083,0,Highly Disengage,0.31738829612731934,2,Engage,0.47009193897247314,1,Disengage,0.3680407404899597,2,Engage,0.7775796055793762,2,Engage,0.48461654782295227,1,Disengage,0.5197398662567139,2,Engage,0.8799818158149719,2,Engage,0.6300331354141235,2,Engage,0.8310810327529907,1,Disengage,0.8885219097137451,1,Disengage,0.968281626701355,1,Disengage,0.5828176736831665
fourth_quarter_0069_10s,18,0.42483660130718953,0.7054239374031818,0.6645136343108283,2,Engage,11,1,0.05555555555555555,5,0.2777777777777778,11,0.6111111111111112,1,0.05555555555555555,2,Engage,0.8437001705169678,2,Engage,0.28989338874816895,1,Disengage,1.0,2,Engage,0.9561837911605835,2,Engage,0.9998883008956909,3,Highly Engage,0.6399797797203064,2,Engage,0.5635170340538025,2,Engage,0.4854203760623932,0,Highly Disengage,0.4287205934524536,2,Engage,0.8185071349143982,2,Engage,0.5593202114105225,1,Disengage,0.48131224513053894,2,Engage,0.790691077709198,2,Engage,0.46250200271606445,2,Engage,0.5111221075057983,1,Disengage,0.8576662540435791,1,Disengage,0.7589161396026611,1,Disengage,0.5139048099517822
fourth_quarter_0070_10s,18,0.26143790849673204,0.9008183206353039,0.7187338968118032,2,Engage,6,1,0.05555555555555555,5,0.2777777777777778,6,0.3333333333333333,6,0.3333333333333333,2,Engage,0.9044262766838074,1,Disengage,0.5209107995033264,2,Engage,1.0,2,Engage,0.9997718930244446,1,Disengage,0.7203888297080994,2,Engage,0.8542225360870361,3,Highly Engage,0.6209123730659485,3,Highly Engage,0.766537606716156,1,Disengage,0.4105567932128906,2,Engage,0.7821345925331116,2,Engage,0.466177761554718,1,Disengage,0.7124364972114563,3,Highly Engage,0.6765477657318115,3,Highly Engage,0.8153326511383057,3,Highly Engage,0.9433404803276062,0,Highly Disengage,0.7589420676231384,1,Disengage,0.4041665196418762,3,Highly Engage,0.5804046988487244
fourth_quarter_0071_10s,18,0.33986928104575165,0.8060986113514965,0.6642702288097806,2,Engage,9,2,0.1111111111111111,6,0.3333333333333333,9,0.5,1,0.05555555555555555,2,Engage,0.5093398690223694,2,Engage,0.3292996287345886,1,Disengage,1.0,1,Disengage,0.6638864278793335,2,Engage,0.9784550070762634,3,Highly Engage,0.9249246716499329,2,Engage,0.5972990989685059,2,Engage,0.5148465037345886,0,Highly Disengage,0.8116958737373352,2,Engage,0.7076570987701416,1,Disengage,0.6439893245697021,1,Disengage,0.6274971961975098,2,Engage,0.6710618138313293,2,Engage,0.4137253761291504,2,Engage,0.5775544047355652,1,Disengage,0.6809633374214172,0,Highly Disengage,0.7700312733650208,1,Disengage,0.5346372127532959
fourth_quarter_0072_10s,18,0.32679738562091504,0.8168657103210666,0.6668431278732088,1,Disengage,8,1,0.05555555555555555,8,0.4444444444444444,7,0.3888888888888889,2,0.1111111111111111,1,Disengage,0.6889625191688538,2,Engage,0.28989338874816895,1,Disengage,1.0,1,Disengage,0.7098830342292786,2,Engage,0.9815618395805359,2,Engage,0.9852679967880249,2,Engage,0.33194801211357117,1,Disengage,0.3907397985458374,1,Disengage,0.41680091619491577,2,Engage,0.60032719373703,1,Disengage,0.660142719745636,1,Disengage,0.6757767796516418,2,Engage,0.6239103078842163,3,Highly Engage,0.5381380319595337,3,Highly Engage,0.9540863633155823,1,Disengage,0.5949099659919739,0,Highly Disengage,0.9922397136688232,2,Engage,0.5685877203941345
fourth_quarter_0073_10s,18,0.3202614379084967,0.7652465283787413,0.6380932711892657,2,Engage,8,0,0.0,4,0.2222222222222222,8,0.4444444444444444,6,0.3333333333333333,2,Engage,0.4725746214389801,3,Highly Engage,0.6210203170776367,1,Disengage,1.0,2,Engage,0.9999889135360718,2,Engage,0.9693013429641724,3,Highly Engage,0.9901236891746521,2,Engage,0.48536476492881775,2,Engage,0.5959495306015015,3,Highly Engage,0.7403284907341003,3,Highly Engage,0.421673446893692,1,Disengage,0.48333290219306946,1,Disengage,0.6526598334312439,2,Engage,0.5031899809837341,3,Highly Engage,0.39841723442077637,3,Highly Engage,0.8455981016159058,1,Disengage,0.3558574318885803,2,Engage,0.4636226296424866,2,Engage,0.4866756498813629
fourth_quarter_0074_10s,18,0.3790849673202614,0.6910511266271551,0.660577396551768,2,Engage,9,0,0.0,2,0.1111111111111111,9,0.5,7,0.3888888888888889,2,Engage,0.586443305015564,3,Highly Engage,0.7229951024055481,2,Engage,1.0,2,Engage,0.9960877895355225,2,Engage,0.9999998807907104,3,Highly Engage,0.970325767993927,2,Engage,0.3991111218929291,2,Engage,0.451094388961792,2,Engage,0.4246068596839905,3,Highly Engage,0.6074666380882263,3,Highly Engage,0.7424377799034119,3,Highly Engage,0.49471527338027954,2,Engage,0.47775453329086304,3,Highly Engage,0.40270882844924927,3,Highly Engage,0.8500281572341919,1,Disengage,0.5635585784912109,1,Disengage,0.7051334977149963,2,Engage,0.495925635099411
fourth_quarter_0075_10s,18,0.7058823529411765,0.32501121082417705,0.7205404556459851,3,Highly Engage,15,0,0.0,0,0.0,3,0.16666666666666666,15,0.8333333333333334,3,Highly Engage,0.7330835461616516,3,Highly Engage,0.9785176515579224,2,Engage,1.0,3,Highly Engage,0.6104046702384949,2,Engage,0.9999998807907104,3,Highly Engage,0.8824537396430969,3,Highly Engage,0.40540754795074463,3,Highly Engage,0.822209358215332,3,Highly Engage,0.7259547710418701,3,Highly Engage,0.49738168716430664,3,Highly Engage,0.6264435648918152,3,Highly Engage,0.7762894034385681,2,Engage,0.5383991599082947,3,Highly Engage,0.4831174612045288,3,Highly Engage,0.8879008293151855,3,Highly Engage,0.808823823928833,3,Highly Engage,0.6968517899513245,3,Highly Engage,0.4964893162250519
fourth_quarter_0076_10s,18,0.37254901960784315,0.6960736118322673,0.6305542339881262,2,Engage,8,0,0.0,2,0.1111111111111111,8,0.4444444444444444,8,0.4444444444444444,2,Engage,0.5667857527732849,3,Highly Engage,0.8436969518661499,2,Engage,1.0,2,Engage,0.9970947504043579,2,Engage,1.0,3,Highly Engage,0.8656982183456421,3,Highly Engage,0.3449275493621826,3,Highly Engage,0.8012659549713135,3,Highly Engage,0.7181556820869446,3,Highly Engage,0.45739230513572693,1,Disengage,0.3813389539718628,1,Disengage,0.3789602518081665,2,Engage,0.5175837278366089,2,Engage,0.3211554288864136,3,Highly Engage,0.8607648611068726,3,Highly Engage,0.3755890130996704,2,Engage,0.4556662440299988,2,Engage,0.4639005661010742
fourth_quarter_0077_10s,18,0.33986928104575165,0.7403410574831923,0.7565432969066832,3,Highly Engage,8,0,0.0,3,0.16666666666666666,7,0.3888888888888889,8,0.4444444444444444,2,Engage,0.9500927925109863,3,Highly Engage,0.6736101508140564,1,Disengage,1.0,2,Engage,0.9999862909317017,2,Engage,0.9994308352470398,3,Highly Engage,0.961492657661438,3,Highly Engage,0.5131164789199829,2,Engage,0.5626619458198547,3,Highly Engage,0.7874982953071594,3,Highly Engage,0.8353127241134644,3,Highly Engage,0.8662353754043579,3,Highly Engage,0.8946124315261841,2,Engage,0.5278106331825256,2,Engage,0.3653246760368347,3,Highly Engage,0.8330723643302917,1,Disengage,0.6040423512458801,1,Disengage,0.753763735294342,2,Engage,0.4897156059741974
fourth_quarter_0078_10s,18,0.3202614379084967,0.7652465283787413,0.6673850897285674,2,Engage,8,0,0.0,6,0.3333333333333333,8,0.4444444444444444,4,0.2222222222222222,1,Disengage,0.7681674361228943,2,Engage,0.37609073519706726,1,Disengage,1.0,2,Engage,0.9999604225158691,2,Engage,1.0,3,Highly Engage,0.9498536586761475,3,Highly Engage,0.4459950625896454,2,Engage,0.5633631348609924,3,Highly Engage,0.6577338576316833,2,Engage,0.6808429956436157,1,Disengage,0.5379363298416138,1,Disengage,0.5745307803153992,2,Engage,0.5195510983467102,2,Engage,0.35763877630233765,3,Highly Engage,0.8446871042251587,1,Disengage,0.531696081161499,1,Disengage,0.7137327790260315,2,Engage,0.491151362657547
fourth_quarter_0080_10s,18,0.42483660130718953,0.7054239374031817,0.7267971949444877,3,Highly Engage,11,1,0.05555555555555555,1,0.05555555555555555,5,0.2777777777777778,11,0.6111111111111112,3,Highly Engage,0.6700664162635803,3,Highly Engage,0.9673847556114197,2,Engage,1.0,2,Engage,0.9077009558677673,2,Engage,0.9990189075469971,3,Highly Engage,0.9894494414329529,3,Highly Engage,0.5157771110534668,3,Highly Engage,0.8423224687576294,3,Highly Engage,0.7056174278259277,3,Highly Engage,0.8068571090698242,3,Highly Engage,0.6162818670272827,3,Highly Engage,0.9281905889511108,2,Engage,0.3360944986343384,1,Disengage,0.38651445508003235,3,Highly Engage,0.8368768095970154,0,Highly Disengage,0.42686372995376587,3,Highly Engage,0.6229454278945923,2,Engage,0.524387538433075
fourth_quarter_0081_10s,18,0.2875816993464052,0.8735835986534669,0.6662756121820874,3,Highly Engage,8,1,0.05555555555555555,5,0.2777777777777778,4,0.2222222222222222,8,0.4444444444444444,1,Disengage,0.5362399816513062,3,Highly Engage,0.8852807879447937,1,Disengage,1.0,2,Engage,0.8646140098571777,2,Engage,1.0,3,Highly Engage,0.9999942779541016,1,Disengage,0.3649170994758606,3,Highly Engage,0.8170868158340454,3,Highly Engage,0.5013810992240906,1,Disengage,0.4899637699127197,1,Disengage,0.6074987053871155,3,Highly Engage,0.5884597301483154,2,Engage,0.3825955390930176,3,Highly Engage,0.5190345048904419,3,Highly Engage,0.9659634232521057,0,Highly Disengage,0.3615008294582367,3,Highly Engage,0.5755624771118164,2,Engage,0.532867968082428
fourth_quarter_0082_10s,18,0.29411764705882354,0.792481250360578,0.6497244073284997,1,Disengage,6,0,0.0,6,0.3333333333333333,6,0.3333333333333333,6,0.3333333333333333,1,Disengage,0.5645063519477844,3,Highly Engage,0.5062873959541321,1,Disengage,1.0,2,Engage,0.9518595933914185,2,Engage,0.9999998807907104,3,Highly Engage,0.9991087317466736,2,Engage,0.3758033215999603,3,Highly Engage,0.7783123254776001,3,Highly Engage,0.7009993195533752,2,Engage,0.4849039316177368,1,Disengage,0.577368438243866,1,Disengage,0.4874742031097412,2,Engage,0.3971494734287262,3,Highly Engage,0.41875314712524414,3,Highly Engage,0.9242626428604126,1,Disengage,0.5089744329452515,1,Disengage,0.509157121181488,2,Engage,0.5101190209388733
fourth_quarter_0083_10s,18,0.3006535947712418,0.7857708359109623,0.61140485935741,2,Engage,7,0,0.0,5,0.2777777777777778,7,0.3888888888888889,6,0.3333333333333333,1,Disengage,0.6473336815834045,2,Engage,0.3739008903503418,1,Disengage,1.0,2,Engage,0.9925543665885925,2,Engage,1.0,3,Highly Engage,0.9911224842071533,1,Disengage,0.5041905641555786,2,Engage,0.5148133039474487,3,Highly Engage,0.49808451533317566,2,Engage,0.44448569416999817,1,Disengage,0.5260189771652222,1,Disengage,0.4771552085876465,2,Engage,0.48269402980804443,3,Highly Engage,0.3722518980503082,3,Highly Engage,0.9423328042030334,3,Highly Engage,0.3367857336997986,3,Highly Engage,0.40861836075782776,2,Engage,0.49294495582580566
fourth_quarter_0084_10s,18,0.33986928104575165,0.8060986113514965,0.6346268107493719,2,Engage,9,1,0.05555555555555555,2,0.1111111111111111,9,0.5,6,0.3333333333333333,2,Engage,0.5327702760696411,3,Highly Engage,0.7956307530403137,2,Engage,1.0,2,Engage,0.6378680467605591,2,Engage,0.9999994039535522,2,Engage,0.8874262571334839,1,Disengage,0.5126218795776367,2,Engage,0.6197402477264404,3,Highly Engage,0.6564231514930725,3,Highly Engage,0.4303634762763977,3,Highly Engage,0.4921776056289673,0,Highly Disengage,0.6520988941192627,2,Engage,0.48574554920196533,3,Highly Engage,0.31628504395484924,3,Highly Engage,0.9159618020057678,1,Disengage,0.6408511400222778,2,Engage,0.3994940519332886,2,Engage,0.44782501459121704
fourth_quarter_0085_10s,18,0.47058823529411764,0.5,0.6405475868119134,2,Engage,9,0,0.0,0,0.0,9,0.5,9,0.5,2,Engage,0.6933969855308533,3,Highly Engage,0.830129086971283,2,Engage,1.0,2,Engage,0.8154873251914978,2,Engage,0.9999827146530151,3,Highly Engage,0.9948413968086243,2,Engage,0.5072298645973206,2,Engage,0.49012717604637146,3,Highly Engage,0.44425952434539795,3,Highly Engage,0.5918293595314026,3,Highly Engage,0.4311349391937256,2,Engage,0.3827187120914459,2,Engage,0.4948197603225708,3,Highly Engage,0.3287144601345062,3,Highly Engage,0.9016464352607727,3,Highly Engage,0.45115527510643005,3,Highly Engage,0.6766679286956787,2,Engage,0.4957156181335449
fourth_quarter_0086_10s,18,0.35294117647058826,0.7295739585136225,0.7282191945446862,2,Engage,9,0,0.0,3,0.16666666666666666,9,0.5,6,0.3333333333333333,2,Engage,0.9527148008346558,2,Engage,0.4446127712726593,1,Disengage,1.0,2,Engage,0.9999948740005493,2,Engage,0.9969350099563599,2,Engage,0.9538595080375671,2,Engage,0.5831536650657654,2,Engage,0.5926104784011841,3,Highly Engage,0.48913154006004333,3,Highly Engage,0.5246590375900269,3,Highly Engage,0.9341075420379639,3,Highly Engage,0.858613908290863,2,Engage,0.4745001196861267,3,Highly Engage,0.5822861194610596,3,Highly Engage,0.9479381442070007,1,Disengage,0.6842215061187744,1,Disengage,0.6069265604019165,2,Engage,0.48167991638183594
fourth_quarter_0087_10s,18,0.2679738562091503,0.8941079061856881,0.6405997027953466,2,Engage,7,1,0.05555555555555555,5,0.2777777777777778,7,0.3888888888888889,5,0.2777777777777778,2,Engage,0.4709724485874176,3,Highly Engage,0.7948481440544128,2,Engage,1.0,2,Engage,0.9251466393470764,2,Engage,0.9981990456581116,3,Highly Engage,0.9984942674636841,1,Disengage,0.4432726204395294,2,Engage,0.5199147462844849,3,Highly Engage,0.7197627425193787,3,Highly Engage,0.45382577180862427,1,Disengage,0.44144323468208313,1,Disengage,0.734293520450592,2,Engage,0.4316486418247223,1,Disengage,0.3736249804496765,3,Highly Engage,0.809075653553009,0,Highly Disengage,0.4528185725212097,1,Disengage,0.4809366762638092,2,Engage,0.48251694440841675
fourth_quarter_0088_10s,18,0.3202614379084967,0.837911028788348,0.6275390568706725,2,Engage,9,1,0.05555555555555555,3,0.16666666666666666,9,0.5,5,0.2777777777777778,2,Engage,0.5863603353500366,3,Highly Engage,0.7131651639938354,2,Engage,1.0,2,Engage,0.9327951073646545,2,Engage,0.9999954700469971,2,Engage,0.9370406270027161,3,Highly Engage,0.4961734414100647,2,Engage,0.5363156795501709,3,Highly Engage,0.5292882323265076,2,Engage,0.46188095211982727,1,Disengage,0.4483847916126251,1,Disengage,0.7078984379768372,2,Engage,0.37256309390068054,1,Disengage,0.4330527186393738,3,Highly Engage,0.7153764963150024,0,Highly Disengage,0.6086530089378357,3,Highly Engage,0.375273197889328,2,Engage,0.44148626923561096
fourth_quarter_0089_10s,18,0.3006535947712418,0.8553885422075339,0.6456442707114749,2,Engage,8,1,0.05555555555555555,3,0.16666666666666666,8,0.4444444444444444,6,0.3333333333333333,2,Engage,0.6165570020675659,3,Highly Engage,0.9371719360351562,2,Engage,1.0,3,Highly Engage,0.8998234868049622,2,Engage,0.9992963075637817,3,Highly Engage,0.8462403416633606,2,Engage,0.4505655765533447,2,Engage,0.7028561234474182,3,Highly Engage,0.4230268895626068,3,Highly Engage,0.4982588291168213,1,Disengage,0.586424708366394,1,Disengage,0.6685364842414856,2,Engage,0.4109060764312744,1,Disengage,0.3641488254070282,3,Highly Engage,0.7927817702293396,0,Highly Disengage,0.5164996981620789,2,Engage,0.3707859516143799,2,Engage,0.5377168655395508
fourth_quarter_0090_10s,18,0.35294117647058826,0.7295739585136223,0.6411358614762624,1,Disengage,9,0,0.0,9,0.5,6,0.3333333333333333,3,0.16666666666666666,1,Disengage,0.6584706902503967,3,Highly Engage,0.39521676301956177,1,Disengage,1.0,2,Engage,0.9997962117195129,2,Engage,0.9999229907989502,2,Engage,0.9400646090507507,2,Engage,0.7096676230430603,1,Disengage,0.5412864089012146,1,Disengage,0.3483465313911438,2,Engage,0.5131958723068237,3,Highly Engage,0.4677749276161194,1,Disengage,0.5596966743469238,2,Engage,0.5385755896568298,1,Disengage,0.4024273157119751,3,Highly Engage,0.8279270529747009,1,Disengage,0.5411393642425537,1,Disengage,0.5962772965431213,1,Disengage,0.5006595849990845
fourth_quarter_0091_10s,18,0.43137254901960786,0.6163301284079103,0.6832157721122106,2,Engage,10,0,0.0,7,0.3888888888888889,10,0.5555555555555556,1,0.05555555555555555,2,Engage,0.7473263144493103,2,Engage,0.2949618697166443,1,Disengage,1.0,2,Engage,0.9999998807907104,2,Engage,0.9994261264801025,1,Disengage,0.9845066666603088,2,Engage,0.739829957485199,2,Engage,0.6964672207832336,2,Engage,0.40733426809310913,1,Disengage,0.5708069801330566,1,Disengage,0.6447024345397949,1,Disengage,0.7268341779708862,2,Engage,0.577034592628479,2,Engage,0.34159424901008606,3,Highly Engage,0.7231929302215576,1,Disengage,0.8286331295967102,1,Disengage,0.5100639462471008,2,Engage,0.505169153213501
fourth_quarter_0092_10s,18,0.29411764705882354,0.8763576394898526,0.5984197954336802,2,Engage,8,2,0.1111111111111111,2,0.1111111111111111,8,0.4444444444444444,6,0.3333333333333333,2,Engage,0.5563021898269653,3,Highly Engage,0.3719484508037567,2,Engage,1.0,2,Engage,0.9313068985939026,2,Engage,0.9999191761016846,3,Highly Engage,0.5691182017326355,2,Engage,0.5392155647277832,2,Engage,0.46872761845588684,3,Highly Engage,0.43827885389328003,3,Highly Engage,0.4612148404121399,3,Highly Engage,0.7608273029327393,1,Disengage,0.39513736963272095,2,Engage,0.5085113048553467,1,Disengage,0.3876937925815582,3,Highly Engage,0.8556607365608215,0,Highly Disengage,0.5965398550033569,0,Highly Disengage,0.47603657841682434,2,Engage,0.4551175832748413
fourth_quarter_0093_10s,18,0.3006535947712418,0.7857708359109623,0.646213624212477,3,Highly Engage,7,0,0.0,5,0.2777777777777778,6,0.3333333333333333,7,0.3888888888888889,2,Engage,0.653416097164154,3,Highly Engage,0.901752233505249,2,Engage,1.0,2,Engage,0.9934884309768677,2,Engage,0.9997691512107849,1,Disengage,0.6329775452613831,3,Highly Engage,0.5554786920547485,2,Engage,0.6567152738571167,3,Highly Engage,0.7100411653518677,3,Highly Engage,0.5110994577407837,3,Highly Engage,0.4370696246623993,3,Highly Engage,0.5015047788619995,2,Engage,0.5643107295036316,1,Disengage,0.3618849217891693,3,Highly Engage,0.4880199432373047,1,Disengage,0.6762781143188477,1,Disengage,0.5662294030189514,1,Disengage,0.42180967330932617
fourth_quarter_0094_10s,18,0.41830065359477125,0.6258145836939114,0.6637870404455397,2,Engage,9,0,0.0,8,0.4444444444444444,9,0.5,1,0.05555555555555555,1,Disengage,0.6655676364898682,2,Engage,0.33170047402381897,1,Disengage,1.0,2,Engage,0.9859885573387146,2,Engage,0.9996507167816162,2,Engage,0.7728903293609619,2,Engage,0.7022085785865784,1,Disengage,0.5093614459037781,2,Engage,0.37118658423423767,1,Disengage,0.46117421984672546,1,Disengage,0.5382059812545776,1,Disengage,0.6658043265342712,2,Engage,0.6750807166099548,2,Engage,0.41453948616981506,3,Highly Engage,0.7262741923332214,1,Disengage,0.8496133089065552,1,Disengage,0.7767107486724854,2,Engage,0.5022094249725342
