clip_id,num_models,agreement_rate,prediction_entropy,mean_confidence,majority_class_id,majority_label,majority_vote_count,vote_count_0_Highly Disengage,vote_proportion_0_Highly Disengage,vote_count_1_Disengage,vote_proportion_1_Disengage,vote_count_2_Engage,vote_proportion_2_Engage,vote_count_3_Highly Engage,vote_proportion_3_Highly Engage,predicted_id__openface_mlp/weighted_ce,predicted_label__openface_mlp/weighted_ce,confidence__openface_mlp/weighted_ce,predicted_id__lstm/weighted_ce,predicted_label__lstm/weighted_ce,confidence__lstm/weighted_ce,predicted_id__transformer/ce,predicted_label__transformer/ce,confidence__transformer/ce,predicted_id__temporal_cnn/weighted_ce,predicted_label__temporal_cnn/weighted_ce,confidence__temporal_cnn/weighted_ce,predicted_id__i3d_mlp/ce,predicted_label__i3d_mlp/ce,confidence__i3d_mlp/ce,predicted_id__openface_tcn_i3d_fusion/ce,predicted_label__openface_tcn_i3d_fusion/ce,confidence__openface_tcn_i3d_fusion/ce
video14_13_person6,6,0.4,0.5,0.6041915963093439,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,1,Disengage,0.7446879744529724,1,Disengage,0.5411356091499329,2,Engage,0.6878827810287476,2,Engage,0.49007168412208557,1,Disengage,0.534083366394043,2,Engage,0.6272881627082825
video14_14_person0,6,0.4666666666666667,0.4591479170272447,0.797057052453359,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,Engage,0.5922858119010925,3,Highly Engage,0.7880624532699585,2,Engage,0.8269153237342834,3,Highly Engage,0.7453269362449646,2,Engage,0.9298330545425415,2,Engage,0.8999187350273132
video14_15_person6,6,0.26666666666666666,0.7295739585136223,0.6442326108614603,2,Engage,3,0,0.0,2,0.3333333333333333,3,0.5,1,0.16666666666666666,3,Highly Engage,0.5968483686447144,2,Engage,0.5423609018325806,2,Engage,0.6359515190124512,1,Disengage,0.8942750096321106,1,Disengage,0.6649155020713806,2,Engage,0.5310443639755249
video14_16_person0,6,0.4666666666666667,0.4591479170272447,0.7138256480296453,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,2,Engage,0.583286464214325,3,Highly Engage,0.4901067912578583,2,Engage,0.8483899831771851,3,Highly Engage,0.42455530166625977,2,Engage,0.9711435437202454,2,Engage,0.9654718041419983
video14_16_person12,6,0.4,0.5,0.6063019335269928,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,1,Disengage,0.42678380012512207,1,Disengage,0.5718688368797302,2,Engage,0.5108935832977295,1,Disengage,0.6904178261756897,2,Engage,0.8167414665222168,2,Engage,0.6211060881614685
video14_16_person14,6,0.4666666666666667,0.4591479170272447,0.6193992892901102,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.3450562655925751,1,Disengage,0.6308738589286804,1,Disengage,0.619078516960144,1,Disengage,0.4706117808818817,2,Engage,0.890646755695343,2,Engage,0.7601285576820374
video14_16_person15,6,0.4,0.5,0.6116975992918015,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,2,Engage,0.42004987597465515,1,Disengage,0.7956882119178772,2,Engage,0.5977160334587097,1,Disengage,0.5054269433021545,1,Disengage,0.5064510107040405,2,Engage,0.8448535203933716
video14_16_person16,6,0.4666666666666667,0.4591479170272447,0.6624515851338705,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.5139065384864807,1,Disengage,0.6070915460586548,2,Engage,0.6073057651519775,2,Engage,0.6596348285675049,2,Engage,0.7929773926734924,2,Engage,0.7937934398651123
video14_17_person15,6,0.4666666666666667,0.4591479170272447,0.644181008140246,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.5009331107139587,1,Disengage,0.4949096143245697,1,Disengage,0.5569460391998291,1,Disengage,0.7579637765884399,2,Engage,0.630047619342804,2,Engage,0.924285888671875
video14_17_person5,6,0.6666666666666666,0.32501121082417705,0.6587820549805959,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.531158447265625,2,Engage,0.5095689296722412,2,Engage,0.8063364624977112,1,Disengage,0.5821998119354248,2,Engage,0.5830925107002258,2,Engage,0.9403361678123474
video14_18_person8,6,0.4666666666666667,0.4591479170272447,0.756638690829277,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.4657137393951416,1,Disengage,0.9381139874458313,1,Disengage,0.8249362111091614,1,Disengage,0.4181588590145111,2,Engage,0.9894447922706604,2,Engage,0.9034645557403564
video14_19_person18,6,1.0,-0.0,0.8530235687891642,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6099265813827515,2,Engage,0.830522358417511,2,Engage,0.8057349920272827,2,Engage,0.9932676553726196,2,Engage,0.9271436929702759,2,Engage,0.9515461325645447
video14_20_person0,6,0.4666666666666667,0.4591479170272447,0.705344170331955,3,Highly Engage,4,0,0.0,0,0.0,2,0.3333333333333333,4,0.6666666666666666,3,Highly Engage,0.6360989212989807,3,Highly Engage,0.7799443602561951,3,Highly Engage,0.7366854548454285,3,Highly Engage,0.8293890357017517,2,Engage,0.6296697854995728,2,Engage,0.620277464389801
video14_21_person19,6,1.0,-0.0,0.6370046387116114,1,Disengage,6,0,0.0,6,1.0,0,0.0,0,0.0,1,Disengage,0.34246137738227844,1,Disengage,0.6927974224090576,1,Disengage,0.5878464579582214,1,Disengage,0.8576604723930359,1,Disengage,0.6940903663635254,1,Disengage,0.6471717357635498
video14_22_person11,6,0.4666666666666667,0.4591479170272447,0.800831804672877,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.7692185044288635,1,Disengage,0.659514844417572,2,Engage,0.6643280982971191,2,Engage,0.9889378547668457,2,Engage,0.7636876106262207,2,Engage,0.9593039155006409
video14_23_person14,6,1.0,-0.0,0.8114800105492274,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.42146310210227966,2,Engage,0.5822660326957703,2,Engage,0.9008741974830627,2,Engage,0.9915056824684143,2,Engage,0.9865329265594482,2,Engage,0.9862381219863892
video14_23_person3,6,0.6666666666666666,0.32501121082417705,0.8132492204507192,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.5534036755561829,1,Disengage,0.6202357411384583,2,Engage,0.8866190910339355,2,Engage,0.840676486492157,2,Engage,0.985238254070282,2,Engage,0.9933220744132996
video14_23_person5,6,0.6666666666666666,0.32501121082417705,0.7118258972962698,1,Disengage,5,0,0.0,5,0.8333333333333334,1,0.16666666666666666,0,0.0,1,Disengage,0.6816365718841553,1,Disengage,0.589415967464447,1,Disengage,0.6913401484489441,1,Disengage,0.9559286236763,1,Disengage,0.8142917156219482,2,Engage,0.5383423566818237
video14_24_person14,6,0.4666666666666667,0.4591479170272447,0.7577730069557825,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.42126402258872986,1,Disengage,0.5071355700492859,2,Engage,0.8104932308197021,2,Engage,0.957874059677124,2,Engage,0.8630148768424988,2,Engage,0.9868562817573547
video14_24_person2,6,0.6666666666666666,0.32501121082417705,0.7531567066907883,2,Engage,5,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,2,Engage,0.5995669960975647,3,Highly Engage,0.49429282546043396,2,Engage,0.9422008395195007,2,Engage,0.98848956823349,2,Engage,0.676183819770813,2,Engage,0.8182061910629272
video14_24_person3,6,0.6666666666666666,0.32501121082417705,0.7777941624323527,1,Disengage,5,0,0.0,5,0.8333333333333334,1,0.16666666666666666,0,0.0,1,Disengage,0.7452279329299927,1,Disengage,0.9575989246368408,1,Disengage,0.6687874794006348,1,Disengage,0.9523587226867676,1,Disengage,0.7448080778121948,2,Engage,0.5979838371276855
video14_25_person10,6,0.6666666666666666,0.32501121082417705,0.7721857825915018,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.6306326985359192,1,Disengage,0.8714699745178223,2,Engage,0.9235265851020813,2,Engage,0.7998599410057068,2,Engage,0.6661601066589355,2,Engage,0.7414653897285461
video14_25_person3,6,0.26666666666666666,0.7295739585136225,0.6166167755921682,1,Disengage,3,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0,0.0,1,Disengage,0.4501444697380066,1,Disengage,0.7084026336669922,0,Highly Disengage,0.4537814259529114,1,Disengage,0.7494338750839233,2,Engage,0.7201066017150879,2,Engage,0.6178316473960876
video14_26_person12,6,0.4666666666666667,0.4591479170272447,0.6800090968608856,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.5558202862739563,1,Disengage,0.6945942044258118,2,Engage,0.5492878556251526,1,Disengage,0.8145008683204651,2,Engage,0.8974217176437378,1,Disengage,0.5684296488761902
video14_27_person12,6,0.4666666666666667,0.4591479170272447,0.6951664090156555,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,2,Engage,0.3344525098800659,1,Disengage,0.7184910178184509,2,Engage,0.798994243144989,1,Disengage,0.6559999585151672,2,Engage,0.9354217648506165,2,Engage,0.7276389598846436
video14_27_person14,6,0.4666666666666667,0.4591479170272447,0.644009197751681,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.4858604967594147,1,Disengage,0.48790237307548523,2,Engage,0.42798879742622375,2,Engage,0.5286549925804138,2,Engage,0.977914035320282,2,Engage,0.9557344913482666
video14_29_person14,6,0.6666666666666666,0.32501121082417705,0.8028256247440974,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.45049723982810974,2,Engage,0.5186392664909363,2,Engage,0.933476984500885,2,Engage,0.9332987070083618,2,Engage,0.9840261936187744,2,Engage,0.9970153570175171
video14_2_person8,6,0.4666666666666667,0.4591479170272447,0.7278266052405039,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.5298409461975098,3,Highly Engage,0.7567761540412903,2,Engage,0.6540207266807556,2,Engage,0.6863546967506409,2,Engage,0.8229015469551086,2,Engage,0.9170655608177185
video14_30_person8,6,1.0,-0.0,0.8555501898129781,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.5309249758720398,2,Engage,0.7550204396247864,2,Engage,0.908070981502533,2,Engage,0.9426503777503967,2,Engage,0.9996838569641113,2,Engage,0.9969505071640015
video14_31_person14,6,0.6666666666666666,0.32501121082417705,0.7915204763412476,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.37169599533081055,2,Engage,0.526445209980011,2,Engage,0.9001549482345581,2,Engage,0.9782387018203735,2,Engage,0.9752702713012695,2,Engage,0.9973177313804626
video14_31_person2,6,1.0,-0.0,0.7989381353060404,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6453896164894104,2,Engage,0.6507063508033752,2,Engage,0.7338904142379761,2,Engage,0.8558162450790405,2,Engage,0.9503304958343506,2,Engage,0.9574956893920898
video14_31_person8,6,1.0,-0.0,0.8523876567681631,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.5387125015258789,2,Engage,0.7341194152832031,2,Engage,0.9020150303840637,2,Engage,0.9600042104721069,2,Engage,0.9892138838768005,2,Engage,0.990260899066925
video14_32_person1,6,0.6666666666666666,0.32501121082417705,0.8556634684403738,2,Engage,5,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,2,Engage,0.4443145990371704,3,Highly Engage,0.8294781446456909,2,Engage,0.9730806350708008,2,Engage,0.939752459526062,2,Engage,0.9572737216949463,2,Engage,0.990081250667572
video14_33_person0,6,0.4,0.5,0.7595437467098236,2,Engage,3,0,0.0,0,0.0,3,0.5,3,0.5,3,Highly Engage,0.4652198553085327,3,Highly Engage,0.700698733329773,2,Engage,0.7712541818618774,3,Highly Engage,0.7691437602043152,2,Engage,0.9455922842025757,2,Engage,0.9053536653518677
video14_33_person11,6,1.0,-0.0,0.8508500754833221,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.5488120913505554,2,Engage,0.746645987033844,2,Engage,0.9057340621948242,2,Engage,0.9981697797775269,2,Engage,0.9334102272987366,2,Engage,0.9723283052444458
video14_33_person15,6,1.0,-0.0,0.7385790795087814,1,Disengage,6,0,0.0,6,1.0,0,0.0,0,0.0,1,Disengage,0.4773847162723541,1,Disengage,0.8643462061882019,1,Disengage,0.6988793015480042,1,Disengage,0.8299973607063293,1,Disengage,0.9550151824951172,1,Disengage,0.6058517098426819
video14_33_person2,6,0.4666666666666667,0.4591479170272447,0.7177381217479706,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.5016041398048401,2,Engage,0.5417611598968506,2,Engage,0.7472553849220276,3,Highly Engage,0.8174698948860168,2,Engage,0.7771696448326111,2,Engage,0.9211685061454773
video14_35_person3,6,0.4666666666666667,0.4591479170272447,0.8662362992763519,1,Disengage,4,0,0.0,4,0.6666666666666666,2,0.3333333333333333,0,0.0,1,Disengage,0.8172407746315002,1,Disengage,0.7555434107780457,1,Disengage,0.8422664403915405,1,Disengage,0.9536135196685791,2,Engage,0.9407675862312317,2,Engage,0.8879860639572144
video14_38_person12,6,0.4666666666666667,0.4591479170272447,0.7129227171341578,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.4996397793292999,1,Disengage,0.5911712050437927,2,Engage,0.7598236203193665,2,Engage,0.6320467591285706,2,Engage,0.9500954151153564,2,Engage,0.8447595238685608
video14_38_person16,6,1.0,-0.0,0.7230258882045746,1,Disengage,6,0,0.0,6,1.0,0,0.0,0,0.0,1,Disengage,0.7758599519729614,1,Disengage,0.6300796270370483,1,Disengage,0.8145204782485962,1,Disengage,0.6686598658561707,1,Disengage,0.7520022988319397,1,Disengage,0.6970331072807312
video14_39_person14,6,0.6666666666666666,0.32501121082417705,0.7788772433996201,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.4482434093952179,2,Engage,0.4997110366821289,2,Engage,0.776897668838501,2,Engage,0.9828774929046631,2,Engage,0.9696800708770752,2,Engage,0.9958537817001343
video14_39_person3,6,0.6666666666666666,0.32501121082417705,0.7308357755343119,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.5258252620697021,2,Engage,0.6736979484558105,2,Engage,0.8261042833328247,2,Engage,0.659415066242218,2,Engage,0.8144577741622925,2,Engage,0.8855143189430237
video14_39_person8,6,0.6666666666666666,0.32501121082417705,0.7381954242785772,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.6062403321266174,2,Engage,0.5899063944816589,2,Engage,0.8594900369644165,1,Disengage,0.42192694544792175,2,Engage,0.9762824177742004,2,Engage,0.975326418876648
video14_40_person11,6,1.0,-0.0,0.8683888713518778,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6110010147094727,2,Engage,0.6800863742828369,2,Engage,0.9320167899131775,2,Engage,0.9969354867935181,2,Engage,0.9959348440170288,2,Engage,0.9943587183952332
video14_40_person12,6,0.4666666666666667,0.4591479170272447,0.7380509823560715,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.43924233317375183,1,Disengage,0.57899010181427,2,Engage,0.7258793115615845,2,Engage,0.7062582969665527,2,Engage,0.9850752353668213,2,Engage,0.9928606152534485
video14_40_person20,6,1.0,-0.0,0.7103562106688818,1,Disengage,6,0,0.0,6,1.0,0,0.0,0,0.0,1,Disengage,0.4533179700374603,1,Disengage,0.6938754320144653,1,Disengage,0.6394164562225342,1,Disengage,0.9101394414901733,1,Disengage,0.9239672422409058,1,Disengage,0.6414207220077515
video14_41_person12,6,0.6666666666666666,0.32501121082417705,0.7486420472462972,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.39460307359695435,2,Engage,0.49643629789352417,2,Engage,0.8296951651573181,2,Engage,0.8375757932662964,2,Engage,0.9620664715766907,2,Engage,0.9714754819869995
video14_41_person2,6,1.0,-0.0,0.8620363771915436,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6452072858810425,2,Engage,0.7852410674095154,2,Engage,0.869922399520874,2,Engage,0.8893445134162903,2,Engage,0.9934210181236267,2,Engage,0.9890819787979126
video14_41_person9,6,1.0,-0.0,0.7532183776299158,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.4377884566783905,2,Engage,0.7576302886009216,2,Engage,0.7941664457321167,2,Engage,0.7463523149490356,2,Engage,0.87553870677948,2,Engage,0.9078340530395508
video14_42_person0,6,0.4666666666666667,0.4591479170272447,0.6721886793772379,3,Highly Engage,4,0,0.0,0,0.0,2,0.3333333333333333,4,0.6666666666666666,3,Highly Engage,0.5764784812927246,3,Highly Engage,0.6564632654190063,3,Highly Engage,0.6925629377365112,3,Highly Engage,0.9887990355491638,2,Engage,0.6296696662902832,2,Engage,0.4891586899757385
video14_47_person12,6,0.4666666666666667,0.4591479170272447,0.6899663607279459,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.4653061032295227,1,Disengage,0.513218343257904,2,Engage,0.6225932836532593,2,Engage,0.5919386148452759,2,Engage,0.9825282692909241,2,Engage,0.9642135500907898
video14_47_person16,6,0.4666666666666667,0.4591479170272447,0.7450660765171051,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.7055312991142273,3,Highly Engage,0.741711437702179,2,Engage,0.6814586520195007,2,Engage,0.8372552990913391,2,Engage,0.715485155582428,2,Engage,0.7889546155929565
video14_48_person0,6,0.4666666666666667,0.4591479170272447,0.8322312235832214,3,Highly Engage,4,0,0.0,0,0.0,2,0.3333333333333333,4,0.6666666666666666,3,Highly Engage,0.9323399066925049,3,Highly Engage,0.8890359401702881,3,Highly Engage,0.5068155527114868,3,Highly Engage,0.7418926954269409,2,Engage,0.9568040370941162,2,Engage,0.9664992094039917
video14_48_person18,6,1.0,-0.0,0.8591203490893046,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6894757151603699,2,Engage,0.7815927267074585,2,Engage,0.7464131712913513,2,Engage,0.9822513461112976,2,Engage,0.9574692249298096,2,Engage,0.9975199103355408
video14_49_person15,6,0.4,0.6258145836939114,0.5784565856059393,1,Disengage,4,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,0,0.0,2,Engage,0.4175061285495758,0,Highly Disengage,0.5382344126701355,1,Disengage,0.5508481860160828,1,Disengage,0.7912898063659668,1,Disengage,0.7061222791671753,1,Disengage,0.4667387008666992
video14_50_person11,6,0.4666666666666667,0.4591479170272447,0.8101098636786143,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.5092316269874573,1,Disengage,0.5455533266067505,2,Engage,0.936983585357666,2,Engage,0.9938356280326843,2,Engage,0.9318002462387085,2,Engage,0.9432547688484192
video14_50_person16,6,1.0,-0.0,0.7729931622743607,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.4289596974849701,2,Engage,0.5819844603538513,2,Engage,0.868245005607605,2,Engage,0.9588161706924438,2,Engage,0.9241411089897156,2,Engage,0.8758125305175781
video14_51_person1,6,0.6666666666666666,0.32501121082417705,0.806411474943161,2,Engage,5,0,0.0,0,0.0,5,0.8333333333333334,1,0.16666666666666666,2,Engage,0.769544243812561,3,Highly Engage,0.5207920670509338,2,Engage,0.8571797013282776,2,Engage,0.74129718542099,2,Engage,0.9553351402282715,2,Engage,0.9943205118179321
video14_51_person11,6,0.6666666666666666,0.32501121082417705,0.8154390752315521,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.523989200592041,2,Engage,0.6104040145874023,2,Engage,0.8772176504135132,2,Engage,0.9960722923278809,2,Engage,0.9347531199455261,2,Engage,0.9501981735229492
video14_51_person9,6,0.4666666666666667,0.4591479170272447,0.7651335000991821,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.6636766791343689,3,Highly Engage,0.5470303893089294,2,Engage,0.7890592217445374,2,Engage,0.9845442175865173,2,Engage,0.8539843559265137,2,Engage,0.7525061368942261
video14_52_person12,6,0.4666666666666667,0.4591479170272447,0.7294972936312357,2,Engage,4,0,0.0,2,0.3333333333333333,4,0.6666666666666666,0,0.0,1,Disengage,0.5993050932884216,1,Disengage,0.5018063187599182,2,Engage,0.5371233820915222,2,Engage,0.7485945224761963,2,Engage,0.9943405389785767,2,Engage,0.9958139061927795
video14_53_person14,6,1.0,-0.0,0.8151049266258875,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.44788965582847595,2,Engage,0.5808587074279785,2,Engage,0.9488458037376404,2,Engage,0.9981978535652161,2,Engage,0.9186130166053772,2,Engage,0.9962245225906372
video14_53_person16,6,1.0,-0.0,0.8152554631233215,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.41791629791259766,2,Engage,0.7539268136024475,2,Engage,0.8522803783416748,2,Engage,0.9660099148750305,2,Engage,0.9522019624710083,2,Engage,0.9491974115371704
video14_54_person3,6,0.6666666666666666,0.32501121082417705,0.730021799604098,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.4871850311756134,2,Engage,0.5030041933059692,2,Engage,0.9087970852851868,2,Engage,0.811331033706665,2,Engage,0.7603225708007812,2,Engage,0.9094908833503723
video14_56_person1,6,1.0,-0.0,0.8501745959122976,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.706084668636322,2,Engage,0.782590925693512,2,Engage,0.8795113563537598,2,Engage,0.7905401587486267,2,Engage,0.9567729234695435,2,Engage,0.9855475425720215
video14_56_person11,6,1.0,-0.0,0.8202231923739115,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.5100080370903015,2,Engage,0.5376620888710022,2,Engage,0.9106882214546204,2,Engage,0.9988460540771484,2,Engage,0.9847617149353027,2,Engage,0.979373037815094
video14_56_person3,6,0.4,0.5,0.7123062908649445,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,1,Disengage,0.47871527075767517,1,Disengage,0.7825396060943604,1,Disengage,0.4932701885700226,2,Engage,0.7108126282691956,2,Engage,0.8574190139770508,2,Engage,0.9510810375213623
video14_57_person1,6,0.4,0.6258145836939114,0.7292612046003342,2,Engage,4,0,0.0,1,0.16666666666666666,4,0.6666666666666666,1,0.16666666666666666,3,Highly Engage,0.497060626745224,1,Disengage,0.48794347047805786,2,Engage,0.8296588659286499,2,Engage,0.6251728534698486,2,Engage,0.9447137117385864,2,Engage,0.9910176992416382
video14_58_person1,6,1.0,-0.0,0.8129940629005432,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6424019932746887,2,Engage,0.5754097104072571,2,Engage,0.8806053400039673,2,Engage,0.8386125564575195,2,Engage,0.9529005885124207,2,Engage,0.988034188747406
video14_58_person16,6,0.26666666666666666,0.7295739585136225,0.648879607518514,1,Disengage,3,1,0.16666666666666666,3,0.5,2,0.3333333333333333,0,0.0,1,Disengage,0.5809293985366821,1,Disengage,0.4924452602863312,1,Disengage,0.7462113499641418,0,Highly Disengage,0.4747273027896881,2,Engage,0.8141525983810425,2,Engage,0.7848117351531982
video14_58_person19,6,0.6666666666666666,0.32501121082417705,0.6139238427082697,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.40974974632263184,1,Disengage,0.4241258203983307,2,Engage,0.5294018983840942,2,Engage,0.8518520593643188,2,Engage,0.7146127820014954,2,Engage,0.7538007497787476
video14_58_person2,6,1.0,-0.0,0.8029540777206421,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.6776388883590698,2,Engage,0.595029354095459,2,Engage,0.8945134878158569,2,Engage,0.8474452495574951,2,Engage,0.900311291217804,2,Engage,0.9027861952781677
video14_58_person8,6,1.0,-0.0,0.8882667124271393,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.7492355704307556,2,Engage,0.7417478561401367,2,Engage,0.9840636253356934,2,Engage,0.996446430683136,2,Engage,0.8891435861587524,2,Engage,0.9689632058143616
video14_59_person12,6,0.6666666666666666,0.32501121082417705,0.7827181965112686,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.41792044043540955,1,Disengage,0.50535649061203,2,Engage,0.8992194533348083,2,Engage,0.928646445274353,2,Engage,0.9704968333244324,2,Engage,0.9746695160865784
video14_59_person18,6,0.4666666666666667,0.4591479170272447,0.7633334696292877,2,Engage,4,0,0.0,0,0.0,4,0.6666666666666666,2,0.3333333333333333,3,Highly Engage,0.4840301275253296,2,Engage,0.7860414981842041,3,Highly Engage,0.6227685213088989,2,Engage,0.9330378174781799,2,Engage,0.7749416828155518,2,Engage,0.979181170463562
video14_5_person10,6,0.6666666666666666,0.32501121082417705,0.731713871161143,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,2,Engage,0.5776340365409851,1,Disengage,0.6515779495239258,2,Engage,0.8126126527786255,2,Engage,0.6781753897666931,2,Engage,0.7117159366607666,2,Engage,0.9585672616958618
video14_5_person8,6,1.0,-0.0,0.8645327488581339,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.5894314646720886,2,Engage,0.6791420578956604,2,Engage,0.9616049528121948,2,Engage,0.997649610042572,2,Engage,0.9938549399375916,2,Engage,0.9655134677886963
video14_62_person16,6,0.4,0.5,0.6338170617818832,1,Disengage,3,0,0.0,3,0.5,3,0.5,0,0.0,1,Disengage,0.5168625116348267,2,Engage,0.49018239974975586,1,Disengage,0.5309925079345703,1,Disengage,0.48213687539100647,2,Engage,0.8901216387748718,2,Engage,0.8926064372062683
video14_65_person19,6,1.0,-0.0,0.7424092292785645,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.4464312791824341,2,Engage,0.37447500228881836,2,Engage,0.7100703120231628,2,Engage,0.994759738445282,2,Engage,0.9485782980918884,2,Engage,0.980140745639801
video14_66_person14,6,1.0,-0.0,0.7594001938899358,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.45964089035987854,2,Engage,0.6291114091873169,2,Engage,0.8421810269355774,2,Engage,0.981765866279602,2,Engage,0.7153316736221313,2,Engage,0.9283702969551086
video14_66_person19,6,0.6666666666666666,0.32501121082417705,0.7570273528496424,2,Engage,5,0,0.0,1,0.16666666666666666,5,0.8333333333333334,0,0.0,1,Disengage,0.45960700511932373,2,Engage,0.39889761805534363,2,Engage,0.7203319072723389,2,Engage,0.9946998357772827,2,Engage,0.985196590423584,2,Engage,0.9834311604499817
video14_66_person5,6,1.0,-0.0,0.914125124613444,2,Engage,6,0,0.0,0,0.0,6,1.0,0,0.0,2,Engage,0.8817058801651001,2,Engage,0.7550630569458008,2,Engage,0.9388847947120667,2,Engage,0.9892756342887878,2,Engage,0.9620179533958435,2,Engage,0.9578034281730652
